,id,duration,start_date,start_station,end_date,end_station,bike_number,sub_type,zip_code,birth_date,gender
4578,4796,1160,2011-08-03 17:31:00,21,2011-08-03 17:50:00,50,B00322,Casual,,,
4579,4797,9672,2011-08-03 17:32:00,20,2011-08-03 20:13:00,20,B00410,Casual,,,
4580,4798,1721,2011-08-03 17:30:00,16,2011-08-03 17:59:00,24,B00065,Registered,'02474,1946.0,Male
4581,4799,9675,2011-08-03 17:32:00,20,2011-08-03 20:13:00,20,B00032,Casual,,,
4582,4800,555,2011-08-03 17:31:00,22,2011-08-03 17:40:00,49,B00057,Casual,,,
4583,4801,8326,2011-08-03 17:31:00,22,2011-08-03 19:50:00,15,B00162,Registered,'02144,1966.0,Female
4584,4802,2165,2011-08-03 17:32:00,40,2011-08-03 18:08:00,16,B00329,Casual,,,
4585,4803,1130,2011-08-03 17:32:00,38,2011-08-03 17:51:00,16,B00566,Casual,,,
4586,4804,453,2011-08-03 17:32:00,31,2011-08-03 17:40:00,22,B00102,Casual,,,
4587,4805,856,2011-08-03 17:35:00,50,2011-08-03 17:49:00,50,B00229,Casual,,,
4588,4806,416,2011-08-03 17:33:00,49,2011-08-03 17:40:00,25,B00323,Registered,'02118,1960.0,Male
4589,4807,883,2011-08-03 17:35:00,50,2011-08-03 17:50:00,50,B00132,Casual,,,
4590,4808,2362,2011-08-03 17:33:00,14,2011-08-03 18:13:00,40,B00463,Registered,'02109,1976.0,Female
4591,4809,186,2011-08-03 17:34:00,25,2011-08-03 17:37:00,21,B00238,Registered,'02118,1959.0,Male
4592,4810,631,2011-08-03 17:34:00,22,2011-08-03 17:45:00,40,B00408,Registered,'02109,1959.0,Male
4593,4811,1102,2011-08-03 17:35:00,44,2011-08-03 17:53:00,46,B00578,Registered,'02130,1972.0,Female
4594,4812,871,2011-08-03 17:37:00,22,2011-08-03 17:51:00,38,B00041,Registered,'02111,1953.0,Male
4595,4813,5615,2011-08-03 17:40:00,42,2011-08-03 19:14:00,44,B00079,Casual,,,
4596,4814,1532,2011-08-03 17:38:00,21,2011-08-03 18:04:00,14,B00238,Casual,,,
4597,4815,1466,2011-08-03 17:39:00,21,2011-08-03 18:03:00,14,B00039,Casual,,,
4598,4816,498,2011-08-03 17:39:00,36,2011-08-03 17:47:00,33,B00515,Casual,,,
4599,4817,5659,2011-08-03 17:40:00,42,2011-08-03 19:14:00,44,B00476,Casual,,,
4600,4818,8860,2011-08-03 17:39:00,5,2011-08-03 20:07:00,5,B00269,Casual,,,
4601,4820,1345,2011-08-03 17:41:00,41,2011-08-03 18:03:00,15,B00502,Casual,,,
4602,4821,817,2011-08-03 17:41:00,48,2011-08-03 17:55:00,25,B00126,Registered,'02116,1980.0,Female
4603,4822,738,2011-08-03 17:41:00,11,2011-08-03 17:54:00,41,B00151,Registered,'02143,1987.0,Female
4604,4823,5513,2011-08-03 17:42:00,42,2011-08-03 19:14:00,44,B00310,Casual,,,
4605,4824,558,2011-08-03 17:42:00,25,2011-08-03 17:52:00,45,B00323,Registered,'02118,1982.0,Male
4606,4825,753,2011-08-03 17:44:00,24,2011-08-03 17:56:00,42,B00139,Casual,,,
4607,4826,1255,2011-08-03 17:45:00,22,2011-08-03 18:06:00,22,B00013,Casual,,,
4608,4827,2061,2011-08-03 17:48:00,37,2011-08-03 18:22:00,5,B00181,Casual,,,
4609,4828,328,2011-08-03 17:44:00,24,2011-08-03 17:50:00,22,B00386,Registered,'02131,1976.0,Male
4610,4829,871,2011-08-03 17:44:00,46,2011-08-03 17:59:00,16,B00337,Registered,'02115,1958.0,Female
4611,4830,564,2011-08-03 17:44:00,48,2011-08-03 17:54:00,6,B00487,Registered,'01890,1978.0,Male
4612,4831,808,2011-08-03 17:45:00,47,2011-08-03 17:59:00,50,B00330,Casual,,,
4613,4832,2104,2011-08-03 17:48:00,22,2011-08-03 18:23:00,12,B00038,Casual,,,
4614,4833,580,2011-08-03 17:47:00,22,2011-08-03 17:57:00,47,B00237,Casual,,,
4615,4834,524,2011-08-03 17:47:00,36,2011-08-03 17:56:00,22,B00364,Registered,'02359,1980.0,Male
4616,4835,1143,2011-08-03 17:48:00,36,2011-08-03 18:07:00,47,B00295,Registered,'02025,1979.0,Male
4617,4836,1422,2011-08-03 17:48:00,22,2011-08-03 18:12:00,45,B00053,Registered,'02116,1985.0,Female
4618,4837,4936,2011-08-03 17:50:00,41,2011-08-03 19:12:00,41,B00468,Casual,,,
4619,4838,551,2011-08-03 17:49:00,22,2011-08-03 17:58:00,20,B00102,Registered,'02118,1980.0,Male
4620,4839,1422,2011-08-03 17:51:00,10,2011-08-03 18:15:00,10,B00304,Casual,,,
4621,4840,1622,2011-08-03 17:51:00,49,2011-08-03 18:18:00,10,B00212,Casual,,,
4622,4841,1594,2011-08-03 17:51:00,49,2011-08-03 18:18:00,10,B00003,Casual,,,
4623,4842,752,2011-08-03 17:53:00,46,2011-08-03 18:06:00,39,B00127,Casual,,,
4624,4843,709,2011-08-03 17:54:00,46,2011-08-03 18:05:00,39,B00387,Casual,,,
4625,4844,703,2011-08-03 17:54:00,11,2011-08-03 18:06:00,53,B00382,Casual,,,
4626,4845,401,2011-08-03 17:59:00,11,2011-08-03 18:06:00,32,B00069,Casual,,,
4627,4846,650,2011-08-03 17:56:00,50,2011-08-03 18:07:00,33,B00207,Registered,'02108,1979.0,Male
4628,4847,285,2011-08-03 17:57:00,21,2011-08-03 18:02:00,53,B00282,Registered,'02115,1984.0,Male
4629,4848,1091,2011-08-03 17:58:00,49,2011-08-03 18:16:00,38,B00239,Registered,'01867,1970.0,Female
4630,4849,1209,2011-08-03 18:03:00,36,2011-08-03 18:23:00,33,B00074,Casual,,,
4631,4850,1196,2011-08-03 18:02:00,36,2011-08-03 18:22:00,33,B00356,Casual,,,
4632,4851,1613,2011-08-03 18:01:00,23,2011-08-03 18:28:00,9,B00445,Casual,,,
4633,4852,468,2011-08-03 18:02:00,33,2011-08-03 18:09:00,41,B00275,Casual,,,
4634,4853,1623,2011-08-03 18:00:00,16,2011-08-03 18:27:00,46,B00566,Registered,'02115,1958.0,Female
4635,4854,646,2011-08-03 18:01:00,14,2011-08-03 18:12:00,45,B00335,Casual,,,
4636,4855,561,2011-08-03 18:01:00,25,2011-08-03 18:10:00,36,B00416,Registered,'02135,1972.0,Female
4637,4856,2938,2011-08-03 18:05:00,33,2011-08-03 18:54:00,33,B00252,Casual,,,
4638,4857,1034,2011-08-03 18:04:00,35,2011-08-03 18:21:00,27,B00363,Casual,,,
4639,4859,720,2011-08-03 18:04:00,50,2011-08-03 18:16:00,47,B00322,Casual,,,
4640,4860,1157,2011-08-03 18:05:00,14,2011-08-03 18:24:00,12,B00517,Casual,,,
4641,4861,1590,2011-08-03 18:06:00,41,2011-08-03 18:33:00,42,B00090,Casual,,,
4642,4862,2941,2011-08-03 18:05:00,33,2011-08-03 18:54:00,33,,Casual,,,
4643,4863,3839,2011-08-03 18:05:00,25,2011-08-03 19:09:00,8,B00388,Casual,,,
4644,4864,1474,2011-08-03 18:05:00,15,2011-08-03 18:30:00,53,B00221,Casual,,,
4645,4865,969,2011-08-03 18:05:00,44,2011-08-03 18:22:00,42,B00200,Casual,,,
4646,4866,4126,2011-08-03 18:05:00,50,2011-08-03 19:14:00,44,B00290,Casual,,,
4647,4867,1424,2011-08-03 18:06:00,15,2011-08-03 18:29:00,53,B00502,Casual,,,
4648,4868,1302,2011-08-03 18:05:00,41,2011-08-03 18:27:00,9,B00426,Registered,'02135,1988.0,Male
4649,4869,1032,2011-08-03 18:07:00,14,2011-08-03 18:24:00,12,B00043,Casual,,,
4650,4870,372,2011-08-03 18:06:00,5,2011-08-03 18:12:00,21,B00439,Registered,'02215,1962.0,Male
4651,4871,513,2011-08-03 18:06:00,44,2011-08-03 18:15:00,47,B00507,Casual,,,
4652,4872,194,2011-08-03 18:07:00,44,2011-08-03 18:10:00,38,B00272,Registered,'02453,1988.0,Male
4653,4873,727,2011-08-03 18:07:00,50,2011-08-03 18:19:00,3,B00132,Registered,'02215,1967.0,Male
4654,4874,992,2011-08-03 18:09:00,39,2011-08-03 18:26:00,47,B00484,Casual,,,
4655,4876,1085,2011-08-03 18:10:00,39,2011-08-03 18:28:00,10,B00387,Casual,,,
4656,4877,61,2011-08-03 18:09:00,47,2011-08-03 18:10:00,47,B00237,Registered,'02114,1966.0,Male
4657,4878,6476,2011-08-03 18:10:00,20,2011-08-03 19:58:00,20,B00095,Casual,,,
4658,4879,809,2011-08-03 18:11:00,36,2011-08-03 18:24:00,32,B00037,Registered,'02215,1989.0,Female
4659,4880,3731,2011-08-03 18:13:00,30,2011-08-03 19:15:00,30,B00232,Casual,,,
4660,4881,4096,2011-08-03 18:13:00,30,2011-08-03 19:21:00,30,B00060,Casual,,,
4661,4882,745,2011-08-03 18:12:00,46,2011-08-03 18:25:00,25,B00401,Registered,'02118,1959.0,Female
4662,4883,445,2011-08-03 18:13:00,30,2011-08-03 18:20:00,12,B00457,Casual,,,
4663,4884,725,2011-08-03 18:13:00,46,2011-08-03 18:25:00,25,B00536,Registered,'02118,1947.0,Male
4664,4885,9273,2011-08-03 18:15:00,49,2011-08-03 20:50:00,38,B00057,Casual,,,
4665,4886,1318,2011-08-03 18:15:00,25,2011-08-03 18:37:00,3,B00393,Registered,'02118,1977.0,Female
4666,4887,962,2011-08-03 18:16:00,41,2011-08-03 18:32:00,52,B00367,Casual,,,
4667,4888,600,2011-08-03 18:17:00,44,2011-08-03 18:28:00,44,B00581,Casual,,,
4668,4889,678,2011-08-03 18:19:00,36,2011-08-03 18:30:00,44,B00301,Registered,'02155,1975.0,Male
4669,4890,528,2011-08-03 18:20:00,35,2011-08-03 18:29:00,6,B00557,Registered,'02139,1979.0,Female
4670,4891,8959,2011-08-03 18:20:00,49,2011-08-03 20:50:00,38,B00110,Casual,,,
4671,4892,1957,2011-08-03 18:21:00,36,2011-08-03 18:54:00,32,B00460,Casual,,,
4672,4893,1346,2011-08-03 18:21:00,45,2011-08-03 18:43:00,12,B00150,Casual,,,
4673,4894,349,2011-08-03 18:23:00,16,2011-08-03 18:29:00,16,B00265,Casual,,,
4674,4895,1879,2011-08-03 18:23:00,22,2011-08-03 18:54:00,17,B00013,Casual,,,
4675,4896,420,2011-08-03 18:22:00,11,2011-08-03 18:29:00,32,B00112,Casual,,,
4676,4897,1847,2011-08-03 18:23:00,36,2011-08-03 18:54:00,32,B00096,Casual,,,
4677,4898,409,2011-08-03 18:22:00,11,2011-08-03 18:29:00,32,B00107,Casual,,,
4678,4899,1012,2011-08-03 18:23:00,46,2011-08-03 18:40:00,10,B00477,Casual,,,
4679,4900,812,2011-08-03 18:23:00,49,2011-08-03 18:37:00,47,B00495,Registered,'02109,1986.0,Male
4680,4901,670,2011-08-03 18:23:00,23,2011-08-03 18:34:00,25,B00530,Registered,'02118,1981.0,Male
4681,4902,7,2011-08-03 18:23:00,36,2011-08-03 18:23:00,36,B00432,Registered,'02163,1986.0,Male
4682,4903,1364,2011-08-03 18:29:00,36,2011-08-03 18:51:00,44,B00416,Casual,,,
4683,4904,1378,2011-08-03 18:29:00,36,2011-08-03 18:52:00,44,B00366,Casual,,,
4684,4905,456,2011-08-03 18:26:00,39,2011-08-03 18:33:00,42,B00127,Registered,'02118,1968.0,Male
4685,4906,1259,2011-08-03 18:27:00,16,2011-08-03 18:48:00,45,B00413,Casual,,,
4686,4907,1070,2011-08-03 18:27:00,33,2011-08-03 18:45:00,17,B00499,Casual,,,
4687,4908,1046,2011-08-03 18:27:00,33,2011-08-03 18:45:00,17,B00440,Casual,,,
4688,4909,1219,2011-08-03 18:28:00,16,2011-08-03 18:48:00,45,B00321,Casual,,,
4689,4910,1361,2011-08-03 18:29:00,36,2011-08-03 18:52:00,44,B00144,Casual,,,
4690,4911,1351,2011-08-03 18:29:00,36,2011-08-03 18:51:00,44,B00425,Registered,'02163,1986.0,Male
4691,4912,834,2011-08-03 18:32:00,36,2011-08-03 18:46:00,22,B00176,Casual,,,
4692,4913,491,2011-08-03 18:32:00,16,2011-08-03 18:41:00,46,B00265,Casual,,,
4693,4914,1063,2011-08-03 18:32:00,53,2011-08-03 18:50:00,41,B00502,Casual,,,
4694,4915,479,2011-08-03 18:33:00,16,2011-08-03 18:41:00,46,B00329,Casual,,,
4695,4916,1049,2011-08-03 18:32:00,53,2011-08-03 18:50:00,41,B00221,Casual,,,
4696,4917,8130,2011-08-03 18:36:00,36,2011-08-03 20:51:00,36,B00432,Casual,,,
4697,4918,1250,2011-08-03 18:35:00,50,2011-08-03 18:56:00,8,B00330,Casual,,,
4698,4919,8127,2011-08-03 18:36:00,36,2011-08-03 20:51:00,36,B00019,Casual,,,
4699,4920,1108,2011-08-03 18:36:00,43,2011-08-03 18:55:00,39,B00258,Casual,,,
4700,4921,944,2011-08-03 18:37:00,24,2011-08-03 18:53:00,25,B00065,Casual,,,
4701,4922,3052,2011-08-03 18:38:00,20,2011-08-03 19:29:00,9,B00202,Casual,,,
4702,4923,630,2011-08-03 18:41:00,44,2011-08-03 18:51:00,36,B00015,Casual,,,
4703,4924,7790,2011-08-03 18:41:00,36,2011-08-03 20:51:00,36,B00215,Casual,,,
4704,4925,1783,2011-08-03 18:41:00,16,2011-08-03 19:11:00,52,B00522,Registered,'02115,1966.0,Male
4705,4926,3951,2011-08-03 18:45:00,16,2011-08-03 19:51:00,36,B00305,Casual,,,
4706,4927,3945,2011-08-03 18:45:00,16,2011-08-03 19:50:00,36,B00010,Casual,,,
4707,4928,6701,2011-08-03 18:47:00,18,2011-08-03 20:39:00,35,B00188,Casual,,,
4708,4929,728,2011-08-03 18:48:00,49,2011-08-03 19:00:00,12,B00153,Casual,,,
4709,4930,6602,2011-08-03 18:48:00,18,2011-08-03 20:39:00,35,B00266,Casual,,,
4710,4931,494,2011-08-03 18:49:00,50,2011-08-03 18:57:00,46,B00103,Casual,,,
4711,4932,1311,2011-08-03 18:51:00,22,2011-08-03 19:13:00,22,B00564,Casual,,,
4712,4933,2272,2011-08-03 18:51:00,20,2011-08-03 19:29:00,52,B00287,Registered,'02116,1983.0,Male
4713,4934,4071,2011-08-03 18:55:00,50,2011-08-03 20:03:00,50,B00229,Casual,,,
4714,4935,1825,2011-08-03 18:55:00,25,2011-08-03 19:25:00,25,B00126,Casual,,,
4715,4936,3886,2011-08-03 18:58:00,22,2011-08-03 20:02:00,22,B00494,Casual,,,
4716,4937,34,2011-08-03 18:59:00,6,2011-08-03 19:00:00,6,B00487,Registered,'02118,1987.0,Male
4717,4938,971,2011-08-03 19:00:00,6,2011-08-03 19:17:00,52,B00004,Registered,'02118,1987.0,Male
4718,4939,324,2011-08-03 19:00:00,39,2011-08-03 19:06:00,16,B00086,Registered,'01770,1953.0,Male
4719,4940,1420,2011-08-03 19:00:00,31,2011-08-03 19:24:00,9,B00573,Registered,'02109,1984.0,Male
4720,4941,1710,2011-08-03 19:02:00,33,2011-08-03 19:30:00,10,B00074,Casual,,,
4721,4943,467,2011-08-03 19:04:00,16,2011-08-03 19:11:00,52,B00542,Registered,'02116,1987.0,Male
4722,4945,1434,2011-08-03 19:10:00,22,2011-08-03 19:34:00,52,B00205,Casual,,,
4723,4946,6448,2011-08-03 19:09:00,45,2011-08-03 20:57:00,45,B00413,Casual,,,
4724,4947,246,2011-08-03 19:14:00,44,2011-08-03 19:18:00,6,B00301,Casual,,,
4725,4948,411,2011-08-03 19:10:00,5,2011-08-03 19:16:00,52,B00464,Registered,'02115,1988.0,Male
4726,4949,1346,2011-08-03 19:12:00,32,2011-08-03 19:34:00,43,B00069,Casual,,,
4727,4950,1329,2011-08-03 19:12:00,32,2011-08-03 19:34:00,43,B00107,Casual,,,
4728,4951,1094,2011-08-03 19:12:00,23,2011-08-03 19:30:00,41,B00442,Casual,,,
4729,4952,233,2011-08-03 19:14:00,52,2011-08-03 19:18:00,21,B00283,Registered,'02115,1966.0,Male
4730,4953,1392,2011-08-03 19:16:00,22,2011-08-03 19:39:00,40,B00585,Casual,,,
4731,4954,1400,2011-08-03 19:14:00,16,2011-08-03 19:38:00,24,B00358,Registered,'02745,1987.0,Male
4732,4955,432,2011-08-03 19:15:00,35,2011-08-03 19:22:00,47,B00261,Registered,'02113,1985.0,Female
4733,4956,493,2011-08-03 19:17:00,45,2011-08-03 19:25:00,46,B00552,Registered,'02215,1974.0,Male
4734,4957,3994,2011-08-03 19:20:00,53,2011-08-03 20:26:00,53,B00540,Casual,,,
4735,4958,409,2011-08-03 19:18:00,52,2011-08-03 19:25:00,25,B00099,Registered,'02118,1982.0,Male
4736,4959,1234,2011-08-03 19:18:00,9,2011-08-03 19:39:00,32,B00426,Casual,,,
4737,4960,822,2011-08-03 19:19:00,22,2011-08-03 19:33:00,39,B00418,Casual,,,
4738,4961,549,2011-08-03 19:18:00,43,2011-08-03 19:28:00,22,B00493,Registered,'02138,1972.0,Female
4739,4962,3988,2011-08-03 19:20:00,53,2011-08-03 20:26:00,53,B00382,Casual,,,
4740,4963,288,2011-08-03 19:19:00,16,2011-08-03 19:24:00,25,B00286,Registered,'02118,1981.0,Female
4741,4964,897,2011-08-03 19:27:00,41,2011-08-03 19:42:00,10,B00523,Casual,,,
4742,4965,993,2011-08-03 19:26:00,6,2011-08-03 19:43:00,24,B00427,Registered,'02141,1971.0,Male
4743,4966,983,2011-08-03 19:27:00,6,2011-08-03 19:43:00,24,B00557,Registered,'02141,1974.0,Female
4744,4967,2865,2011-08-03 19:31:00,17,2011-08-03 20:18:00,17,B00440,Casual,,,
4745,4968,1507,2011-08-03 19:32:00,52,2011-08-03 19:57:00,21,B00582,Casual,,,
4746,4969,198,2011-08-03 19:31:00,23,2011-08-03 19:34:00,6,B00249,Registered,'01907,1960.0,Male
4747,4970,848,2011-08-03 19:33:00,16,2011-08-03 19:47:00,27,B00086,Casual,,,
4748,4971,256,2011-08-03 19:34:00,41,2011-08-03 19:38:00,8,B00275,Casual,,,
4749,4972,2290,2011-08-03 19:35:00,33,2011-08-03 20:14:00,22,,Casual,,,
4750,4974,576,2011-08-03 19:40:00,39,2011-08-03 19:50:00,52,B00352,Registered,'02118,1968.0,Male
4751,4975,1231,2011-08-03 19:44:00,24,2011-08-03 20:05:00,45,B00027,Casual,,,
4752,4976,679,2011-08-03 19:44:00,10,2011-08-03 19:55:00,52,B00152,Casual,,,
4753,4977,3624,2011-08-03 19:46:00,41,2011-08-03 20:47:00,41,B00468,Casual,,,
4754,4978,3578,2011-08-03 19:47:00,41,2011-08-03 20:47:00,41,B00442,Casual,,,
4755,4979,832,2011-08-03 19:48:00,22,2011-08-03 20:02:00,24,B00400,Casual,,,
4756,4980,308,2011-08-03 19:49:00,9,2011-08-03 19:54:00,10,B00445,Casual,,,
4757,4981,9630,2011-08-03 19:50:00,36,2011-08-03 22:31:00,46,B00395,Casual,,,
4758,4984,3074,2011-08-03 19:52:00,46,2011-08-03 20:43:00,46,B00566,Casual,,,
4759,4985,463,2011-08-03 19:53:00,52,2011-08-03 20:00:00,42,B00309,Registered,'60084,1972.0,Male
4760,4987,1495,2011-08-03 19:54:00,42,2011-08-03 20:19:00,45,B00022,Registered,'02446,1966.0,Male
4761,4988,671,2011-08-03 19:56:00,53,2011-08-03 20:07:00,9,B00071,Registered,'02139,1986.0,Male
4762,4989,544,2011-08-03 19:56:00,6,2011-08-03 20:05:00,40,B00158,Registered,'02108,1963.0,Male
4763,4990,360,2011-08-03 19:56:00,52,2011-08-03 20:02:00,16,B00287,Registered,'02116,1983.0,Male
4764,4991,1760,2011-08-03 19:58:00,42,2011-08-03 20:27:00,42,B00090,Casual,,,
4765,4992,566,2011-08-03 20:02:00,33,2011-08-03 20:12:00,46,B00131,Casual,,,
4766,4993,905,2011-08-03 20:01:00,6,2011-08-03 20:16:00,6,B00391,Registered,'01721,1967.0,Female
4767,4994,857,2011-08-03 20:01:00,6,2011-08-03 20:15:00,6,B00301,Registered,'02114,1970.0,Male
4768,4995,984,2011-08-03 20:03:00,42,2011-08-03 20:19:00,42,B00139,Casual,,,
4769,4996,462,2011-08-03 20:05:00,24,2011-08-03 20:13:00,22,B00358,Casual,,,
4770,4997,1071,2011-08-03 20:05:00,33,2011-08-03 20:23:00,42,B00252,Casual,,,
4771,4998,1009,2011-08-03 20:06:00,33,2011-08-03 20:23:00,42,B00356,Casual,,,
4772,4999,855,2011-08-03 20:06:00,31,2011-08-03 20:20:00,36,B00072,Registered,'02199,1978.0,Female
4773,5000,751,2011-08-03 20:09:00,41,2011-08-03 20:21:00,9,B00559,Casual,,,
4774,5001,475,2011-08-03 20:07:00,22,2011-08-03 20:15:00,36,B00564,Registered,'02116,1979.0,Male
4775,5002,785,2011-08-03 20:08:00,41,2011-08-03 20:21:00,9,B00473,Casual,,,
4776,5003,2064,2011-08-03 20:13:00,27,2011-08-03 20:48:00,15,B00359,Casual,,,
4777,5004,1471,2011-08-03 20:16:00,22,2011-08-03 20:40:00,33,B00494,Casual,,,
4778,5005,159,2011-08-03 20:17:00,33,2011-08-03 20:20:00,10,B00207,Casual,,,
4779,5006,1393,2011-08-03 20:17:00,41,2011-08-03 20:40:00,16,B00098,Registered,'02143,1981.0,Male
4780,5007,469,2011-08-03 20:23:00,38,2011-08-03 20:31:00,42,B00491,Registered,'02124,1977.0,Male
4781,5008,778,2011-08-03 20:25:00,10,2011-08-03 20:38:00,39,B00140,Casual,,,
4782,5009,1707,2011-08-03 20:27:00,15,2011-08-03 20:55:00,53,B00162,Casual,,,
4783,5010,1715,2011-08-03 20:27:00,15,2011-08-03 20:55:00,53,B00479,Casual,,,
4784,5011,3455,2011-08-03 20:29:00,6,2011-08-03 21:26:00,39,B00029,Casual,,,
4785,5012,143,2011-08-03 20:28:00,49,2011-08-03 20:30:00,49,B00185,Registered,'01985,1975.0,Male
4786,5013,3426,2011-08-03 20:29:00,6,2011-08-03 21:26:00,39,B00145,Casual,,,
4787,5014,643,2011-08-03 20:29:00,40,2011-08-03 20:40:00,42,B00023,Registered,'02113,1986.0,Female
4788,5015,937,2011-08-03 20:31:00,43,2011-08-03 20:46:00,52,B00107,Registered,'02118,1982.0,Male
4789,5016,469,2011-08-03 20:38:00,45,2011-08-03 20:46:00,46,B00321,Casual,,,
4790,5017,1413,2011-08-03 20:41:00,25,2011-08-03 21:04:00,25,B00126,Casual,,,
4791,5018,1404,2011-08-03 20:41:00,25,2011-08-03 21:04:00,25,B00065,Casual,,,
4792,5019,1735,2011-08-03 20:42:00,35,2011-08-03 21:11:00,42,B00188,Casual,,,
4793,5020,1735,2011-08-03 20:42:00,35,2011-08-03 21:11:00,42,B00266,Casual,,,
4794,5021,795,2011-08-03 20:44:00,33,2011-08-03 20:57:00,39,B00515,Registered,'02118,1976.0,Female
4795,5022,21,2011-08-03 20:46:00,33,2011-08-03 20:47:00,33,B00216,Registered,'02108,1979.0,Male
4796,5023,909,2011-08-03 20:47:00,36,2011-08-03 21:02:00,46,B00072,Casual,,,
4797,5024,606,2011-08-03 20:47:00,33,2011-08-03 20:57:00,42,B00494,Registered,'02108,1979.0,Male
4798,5025,473,2011-08-03 20:49:00,42,2011-08-03 20:57:00,52,B00356,Registered,'60084,1972.0,Male
4799,5026,2478,2011-08-03 20:56:00,50,2011-08-03 21:38:00,17,B00136,Casual,,,
4800,5027,2481,2011-08-03 20:56:00,50,2011-08-03 21:37:00,17,B00087,Casual,,,
4801,5028,1206,2011-08-03 20:55:00,48,2011-08-03 21:15:00,25,B00539,Registered,'02118,1974.0,Female
4802,5029,782,2011-08-03 20:57:00,52,2011-08-03 21:10:00,23,B00004,Casual,,,
4803,5030,373,2011-08-03 21:00:00,46,2011-08-03 21:06:00,53,B00566,Casual,,,
4804,5031,413,2011-08-03 21:03:00,21,2011-08-03 21:10:00,53,B00093,Registered,'02129,1980.0,Male
4805,5032,2393,2011-08-03 21:04:00,46,2011-08-03 21:44:00,46,B00072,Casual,,,
4806,5033,474,2011-08-03 21:04:00,52,2011-08-03 21:12:00,42,B00205,Registered,'02108,1983.0,Male
4807,5034,2358,2011-08-03 21:05:00,46,2011-08-03 21:44:00,46,B00321,Casual,,,
4808,5035,870,2011-08-03 21:05:00,24,2011-08-03 21:20:00,6,B00427,Registered,'02141,1971.0,Male
4809,5036,867,2011-08-03 21:05:00,24,2011-08-03 21:20:00,6,B00557,Registered,'02141,1974.0,Female
4810,5037,561,2011-08-03 21:06:00,10,2011-08-03 21:15:00,53,B00116,Casual,,,
4811,5038,536,2011-08-03 21:07:00,10,2011-08-03 21:16:00,46,B00207,Casual,,,
4812,5039,346,2011-08-03 21:07:00,22,2011-08-03 21:13:00,24,B00503,Registered,'02144,1978.0,Male
4813,5040,528,2011-08-03 21:10:00,9,2011-08-03 21:19:00,41,B00559,Registered,'02135,1988.0,Male
4814,5041,1302,2011-08-03 21:15:00,36,2011-08-03 21:37:00,47,B00015,Casual,,,
4815,5042,2157,2011-08-03 21:15:00,43,2011-08-03 21:51:00,47,B00537,Casual,,,
4816,5043,2411,2011-08-03 21:15:00,43,2011-08-03 21:55:00,35,B00061,Casual,,,
4817,5044,1046,2011-08-03 21:14:00,42,2011-08-03 21:31:00,45,B00188,Casual,,,
4818,5045,400,2011-08-03 21:15:00,42,2011-08-03 21:22:00,36,B00471,Casual,,,
4819,5046,414,2011-08-03 21:15:00,42,2011-08-03 21:22:00,36,B00282,Casual,,,
4820,5047,673,2011-08-03 21:17:00,45,2011-08-03 21:28:00,25,B00413,Casual,,,
4821,5048,1892,2011-08-03 21:20:00,43,2011-08-03 21:52:00,43,B00433,Casual,,,
4822,5049,531,2011-08-03 21:26:00,45,2011-08-03 21:35:00,36,B00447,Registered,'01915,1963.0,Male
4823,5050,998,2011-08-03 21:34:00,46,2011-08-03 21:51:00,36,B00552,Casual,,,
4824,5051,835,2011-08-03 21:35:00,21,2011-08-03 21:49:00,21,B00509,Casual,,,
4825,5052,792,2011-08-03 21:35:00,14,2011-08-03 21:49:00,53,B00149,Casual,,,
4826,5053,825,2011-08-03 21:35:00,50,2011-08-03 21:49:00,47,B00206,Casual,,,
4827,5054,534,2011-08-03 21:36:00,40,2011-08-03 21:45:00,6,B00158,Registered,'02108,1963.0,Male
4828,5055,1410,2011-08-03 21:40:00,44,2011-08-03 22:04:00,52,B00264,Casual,,,
4829,5056,1381,2011-08-03 21:41:00,44,2011-08-03 22:04:00,52,B00251,Casual,,,
4830,5057,1367,2011-08-03 21:41:00,44,2011-08-03 22:04:00,52,B00425,Registered,'02163,1986.0,Male
4831,5058,739,2011-08-03 21:43:00,44,2011-08-03 21:55:00,36,B00416,Casual,,,
4832,5059,1532,2011-08-03 21:44:00,53,2011-08-03 22:10:00,15,B00162,Casual,,,
4833,5060,1542,2011-08-03 21:44:00,53,2011-08-03 22:10:00,15,B00299,Casual,,,
4834,5061,960,2011-08-03 21:44:00,47,2011-08-03 22:00:00,24,B00261,Casual,,,
4835,5062,966,2011-08-03 21:44:00,47,2011-08-03 22:01:00,24,B00495,Casual,,,
4836,5063,1522,2011-08-03 21:45:00,36,2011-08-03 22:11:00,33,B00282,Casual,,,
4837,5064,663,2011-08-03 21:47:00,52,2011-08-03 21:58:00,9,B00356,Casual,,,
4838,5065,1539,2011-08-03 21:48:00,12,2011-08-03 22:14:00,12,B00043,Casual,,,
4839,5066,1536,2011-08-03 21:48:00,12,2011-08-03 22:14:00,12,B00450,Casual,,,
4840,5067,298,2011-08-03 21:50:00,16,2011-08-03 21:55:00,25,B00231,Registered,'02118,1980.0,Male
4841,5068,218,2011-08-03 21:58:00,43,2011-08-03 22:02:00,43,B00433,Casual,,,
4842,5069,267,2011-08-03 21:59:00,36,2011-08-03 22:03:00,52,B00416,Casual,,,
4843,5070,1076,2011-08-03 22:00:00,34,2011-08-03 22:18:00,16,B00137,Casual,,,
